"Asset Type","Asset","Source","Harness","Last Updated UTC","Path Relative to Home","Kind","Source Relative Path"
"skills","app-store-submission-stinger","user global cursor","","8/17/2026 5:13:49 AM",".cursor/skills/app-store-submission-stinger","directory","skills/app-store-submission-stinger"
"skills","app-store-submission-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/app-store-submission-stinger","directory",".claude/skills/app-store-submission-stinger"
"skills","app-store-submission-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/app-store-submission-stinger","directory",".agents/skills/app-store-submission-stinger"
"skills","app-store-submission-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/app-store-submission-stinger","directory",".cursor/skills/app-store-submission-stinger"
"skills","app-store-submission-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/app-store-submission-weapon","directory",".cursor/skills/app-store-submission-weapon"
"skills","archivist-stinger","vibe-coding-tools canonical",".claude","9/5/2026 8:26:07 AM","GitHub/vibe-coding-tools/.claude/skills/archivist-stinger","directory",".claude/skills/archivist-stinger"
"skills","archivist-stinger","vibe-coding-tools local agents",".agents","9/5/2026 8:26:07 AM","GitHub/vibe-coding-tools/.agents/skills/archivist-stinger","directory",".agents/skills/archivist-stinger"
"skills","archivist-stinger","user global claude","","9/5/2026 8:41:50 AM",".claude/skills/archivist-stinger","directory","skills/archivist-stinger"
"skills","archivist-stinger","vibe-coding-tools local cursor",".cursor","9/5/2026 9:53:42 AM","GitHub/vibe-coding-tools/.cursor/skills/archivist-stinger","directory",".cursor/skills/archivist-stinger"
"skills","asset-stinger","user global claude","","6/18/2026 5:54:36 AM",".claude/skills/asset-stinger","directory","skills/asset-stinger"
"skills","asset-stinger","user global agents","","8/14/2026 11:10:31 AM",".agents/skills/asset-stinger","directory","skills/asset-stinger"
"skills","asset-stinger","user global cursor","","8/17/2026 5:13:49 AM",".cursor/skills/asset-stinger","directory","skills/asset-stinger"
"skills","asset-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/asset-stinger","directory",".claude/skills/asset-stinger"
"skills","asset-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/asset-stinger","directory",".agents/skills/asset-stinger"
"skills","asset-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/asset-stinger","directory",".cursor/skills/asset-stinger"
"skills","asset-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/asset-weapon","directory",".cursor/skills/asset-weapon"
"skills","auth-stinger","user global claude","","6/18/2026 5:54:36 AM",".claude/skills/auth-stinger","directory","skills/auth-stinger"
"skills","auth-stinger","user global agents","","8/14/2026 11:10:31 AM",".agents/skills/auth-stinger","directory","skills/auth-stinger"
"skills","auth-stinger","user global cursor","","8/17/2026 5:13:49 AM",".cursor/skills/auth-stinger","directory","skills/auth-stinger"
"skills","auth-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/auth-stinger","directory",".claude/skills/auth-stinger"
"skills","auth-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/auth-stinger","directory",".agents/skills/auth-stinger"
"skills","auth-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/auth-stinger","directory",".cursor/skills/auth-stinger"
"skills","auth-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/auth-weapon","directory",".cursor/skills/auth-weapon"
"skills","beekeeper-suit","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/beekeeper-suit","directory","skills/beekeeper-suit"
"skills","beekeeper-suit","user global claude","","8/17/2026 5:14:08 AM",".claude/skills/beekeeper-suit","directory","skills/beekeeper-suit"
"skills","beekeeper-suit","user global agents","","9/4/2026 10:46:56 PM",".agents/skills/beekeeper-suit","directory","skills/beekeeper-suit"
"skills","beekeeper-suit","vibe-coding-tools canonical",".claude","9/5/2026 9:53:41 AM","GitHub/vibe-coding-tools/.claude/skills/beekeeper-suit","directory",".claude/skills/beekeeper-suit"
"skills","beekeeper-suit","vibe-coding-tools local agents",".agents","9/5/2026 9:53:41 AM","GitHub/vibe-coding-tools/.agents/skills/beekeeper-suit","directory",".agents/skills/beekeeper-suit"
"skills","beekeeper-suit","vibe-coding-tools local cursor",".cursor","9/5/2026 9:53:42 AM","GitHub/vibe-coding-tools/.cursor/skills/beekeeper-suit","directory",".cursor/skills/beekeeper-suit"
"skills","bifrost-stinger","user global agents","","9/4/2026 10:42:52 PM",".agents/skills/bifrost-stinger","directory","skills/bifrost-stinger"
"skills","big-bang-earth","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/big-bang-earth","directory",".cursor/skills/big-bang-earth"
"skills","blogging-content-strategy-stinger","user global claude","","6/18/2026 5:54:36 AM",".claude/skills/blogging-content-strategy-stinger","directory","skills/blogging-content-strategy-stinger"
"skills","blogging-content-strategy-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/blogging-content-strategy-weapon","directory",".cursor/skills/blogging-content-strategy-weapon"
"skills","branching-strategy-stinger","user global claude","","6/18/2026 5:57:26 AM",".claude/skills/branching-strategy-stinger","directory","skills/branching-strategy-stinger"
"skills","branching-strategy-stinger","user global agents","","8/14/2026 11:10:31 AM",".agents/skills/branching-strategy-stinger","directory","skills/branching-strategy-stinger"
"skills","branching-strategy-stinger","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/branching-strategy-stinger","directory","skills/branching-strategy-stinger"
"skills","branching-strategy-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/branching-strategy-stinger","directory",".claude/skills/branching-strategy-stinger"
"skills","branching-strategy-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/branching-strategy-stinger","directory",".agents/skills/branching-strategy-stinger"
"skills","branching-strategy-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/branching-strategy-stinger","directory",".cursor/skills/branching-strategy-stinger"
"skills","branching-strategy-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/branching-strategy-weapon","directory",".cursor/skills/branching-strategy-weapon"
"skills","brand-voice-guardian","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/brand-voice-guardian","directory","skills/brand-voice-guardian"
"skills","changelog-release-notes-stinger","user global claude","","6/18/2026 5:57:26 AM",".claude/skills/changelog-release-notes-stinger","directory","skills/changelog-release-notes-stinger"
"skills","changelog-release-notes-stinger","user global agents","","8/14/2026 11:10:31 AM",".agents/skills/changelog-release-notes-stinger","directory","skills/changelog-release-notes-stinger"
"skills","changelog-release-notes-stinger","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/changelog-release-notes-stinger","directory","skills/changelog-release-notes-stinger"
"skills","changelog-release-notes-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/changelog-release-notes-stinger","directory",".claude/skills/changelog-release-notes-stinger"
"skills","changelog-release-notes-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/changelog-release-notes-stinger","directory",".agents/skills/changelog-release-notes-stinger"
"skills","changelog-release-notes-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/changelog-release-notes-stinger","directory",".cursor/skills/changelog-release-notes-stinger"
"skills","changelog-release-notes-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/changelog-release-notes-weapon","directory",".cursor/skills/changelog-release-notes-weapon"
"skills","ci-release-stinger","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/ci-release-stinger","directory","skills/ci-release-stinger"
"skills","ci-release-stinger","user global agents","","8/17/2026 5:14:00 AM",".agents/skills/ci-release-stinger","directory","skills/ci-release-stinger"
"skills","ci-release-stinger","user global claude","","8/17/2026 5:14:09 AM",".claude/skills/ci-release-stinger","directory","skills/ci-release-stinger"
"skills","ci-release-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/ci-release-stinger","directory",".claude/skills/ci-release-stinger"
"skills","ci-release-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/ci-release-stinger","directory",".agents/skills/ci-release-stinger"
"skills","ci-release-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/ci-release-stinger","directory",".cursor/skills/ci-release-stinger"
"skills","client-health-radar","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/client-health-radar","directory","skills/client-health-radar"
"skills","code-forensics-stinger","user global claude","","6/18/2026 5:54:37 AM",".claude/skills/code-forensics-stinger","directory","skills/code-forensics-stinger"
"skills","code-forensics-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:53 PM","GitHub/legion-suite/.cursor/skills/code-forensics-weapon","directory",".cursor/skills/code-forensics-weapon"
"skills","code-review-pr-stinger","user global claude","","6/18/2026 5:57:26 AM",".claude/skills/code-review-pr-stinger","directory","skills/code-review-pr-stinger"
"skills","code-review-pr-stinger","user global agents","","8/14/2026 11:10:32 AM",".agents/skills/code-review-pr-stinger","directory","skills/code-review-pr-stinger"
"skills","code-review-pr-stinger","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/code-review-pr-stinger","directory","skills/code-review-pr-stinger"
"skills","code-review-pr-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/code-review-pr-stinger","directory",".claude/skills/code-review-pr-stinger"
"skills","code-review-pr-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/code-review-pr-stinger","directory",".agents/skills/code-review-pr-stinger"
"skills","code-review-pr-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/code-review-pr-stinger","directory",".cursor/skills/code-review-pr-stinger"
"skills","code-review-pr-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:54 PM","GitHub/legion-suite/.cursor/skills/code-review-pr-weapon","directory",".cursor/skills/code-review-pr-weapon"
"skills","cold-outreach-stinger","user global claude","","6/18/2026 5:54:37 AM",".claude/skills/cold-outreach-stinger","directory","skills/cold-outreach-stinger"
"skills","cold-outreach-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:54 PM","GitHub/legion-suite/.cursor/skills/cold-outreach-weapon","directory",".cursor/skills/cold-outreach-weapon"
"skills","combined-voice-creator","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/combined-voice-creator","directory","skills/combined-voice-creator"
"skills","command-center","legion-suite cursor",".cursor","5/22/2026 11:01:54 PM","GitHub/legion-suite/.cursor/skills/command-center","directory",".cursor/skills/command-center"
"skills","command-center","user global claude","","6/18/2026 5:54:37 AM",".claude/skills/command-center","directory","skills/command-center"
"skills","comment-to-crm-piper","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/comment-to-crm-piper","directory","skills/comment-to-crm-piper"
"skills","commitment-tracker","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/commitment-tracker","directory","skills/commitment-tracker"
"skills","competitive-research-stinger","vibe-coding-tools canonical",".claude","8/26/2026 3:09:23 PM","GitHub/vibe-coding-tools/.claude/skills/competitive-research-stinger","directory",".claude/skills/competitive-research-stinger"
"skills","competitive-research-stinger","vibe-coding-tools local agents",".agents","8/26/2026 3:09:23 PM","GitHub/vibe-coding-tools/.agents/skills/competitive-research-stinger","directory",".agents/skills/competitive-research-stinger"
"skills","competitive-research-stinger","vibe-coding-tools local cursor",".cursor","8/26/2026 3:09:23 PM","GitHub/vibe-coding-tools/.cursor/skills/competitive-research-stinger","directory",".cursor/skills/competitive-research-stinger"
"skills","competitive-research-stinger","user global cursor","","9/3/2026 6:49:42 AM",".cursor/skills/competitive-research-stinger","directory","skills/competitive-research-stinger"
"skills","competitor-watch","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/competitor-watch","directory","skills/competitor-watch"
"skills","content-repurposer","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/content-repurposer","directory","skills/content-repurposer"
"skills","crm-integration-stinger","user global claude","","6/18/2026 5:54:37 AM",".claude/skills/crm-integration-stinger","directory","skills/crm-integration-stinger"
"skills","crm-integration-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:54 PM","GitHub/legion-suite/.cursor/skills/crm-integration-weapon","directory",".cursor/skills/crm-integration-weapon"
"skills","cron-scheduling-stinger","user global claude","","6/18/2026 5:54:37 AM",".claude/skills/cron-scheduling-stinger","directory","skills/cron-scheduling-stinger"
"skills","cron-scheduling-stinger","user global agents","","8/14/2026 11:10:32 AM",".agents/skills/cron-scheduling-stinger","directory","skills/cron-scheduling-stinger"
"skills","cron-scheduling-stinger","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/cron-scheduling-stinger","directory","skills/cron-scheduling-stinger"
"skills","cron-scheduling-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/cron-scheduling-stinger","directory",".claude/skills/cron-scheduling-stinger"
"skills","cron-scheduling-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/cron-scheduling-stinger","directory",".agents/skills/cron-scheduling-stinger"
"skills","cron-scheduling-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/cron-scheduling-stinger","directory",".cursor/skills/cron-scheduling-stinger"
"skills","cron-scheduling-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:54 PM","GitHub/legion-suite/.cursor/skills/cron-scheduling-weapon","directory",".cursor/skills/cron-scheduling-weapon"
"skills","csv-xlsx-import-export-stinger","user global claude","","6/18/2026 5:54:37 AM",".claude/skills/csv-xlsx-import-export-stinger","directory","skills/csv-xlsx-import-export-stinger"
"skills","csv-xlsx-import-export-stinger","user global agents","","8/14/2026 11:10:32 AM",".agents/skills/csv-xlsx-import-export-stinger","directory","skills/csv-xlsx-import-export-stinger"
"skills","csv-xlsx-import-export-stinger","user global cursor","","8/17/2026 5:13:50 AM",".cursor/skills/csv-xlsx-import-export-stinger","directory","skills/csv-xlsx-import-export-stinger"
